user_id,product_id,last_product_order_ts,last_purchase_days_ago,avg_replenishment_days,mock_inventory,overdue_ratio,R_score,F_score,M_score,rfm_segment,risk_id
42,35607,2023-07-08,176,21.0,442,8.38,5,4,4,Champion / Loyal,job_e06ac3b9:42:35607
42,41591,2023-07-08,176,21.0,208,8.38,5,4,4,Champion / Loyal,job_e06ac3b9:42:41591
42,45221,2023-07-08,176,21.0,202,8.38,5,4,4,Champion / Loyal,job_e06ac3b9:42:45221
42,48535,2023-07-08,176,21.0,328,8.38,5,4,4,Champion / Loyal,job_e06ac3b9:42:48535
10,43352,2023-10-25,67,8.0,462,8.38,5,2,4,New / Promising,job_e06ac3b9:10:43352
63,27744,2023-09-09,113,13.5,201,8.37,3,5,5,Need Attention,job_e06ac3b9:63:27744
61,38154,2023-09-30,92,11.0,368,8.36,5,1,3,New / Promising,job_e06ac3b9:61:38154
41,27966,2023-06-30,184,22.0,221,8.36,1,2,3,Average Purchaser,job_e06ac3b9:41:27966
41,6218,2023-06-30,184,22.0,190,8.36,1,2,3,Average Purchaser,job_e06ac3b9:41:6218
48,19508,2023-09-30,92,11.0,90,8.36,1,3,3,Average Purchaser,job_e06ac3b9:48:19508
54,34128,2023-06-14,200,24.0,446,8.33,4,5,5,Champion / Loyal,job_e06ac3b9:54:34128
27,28156,2023-07-09,175,21.0,388,8.33,3,5,5,Need Attention,job_e06ac3b9:27:28156
14,40330,2023-07-09,175,21.0,256,8.33,2,4,4,High-Value At-Risk,job_e06ac3b9:14:40330
10,22825,2023-10-13,79,9.5,174,8.32,5,2,4,New / Promising,job_e06ac3b9:10:22825
48,5605,2023-05-12,233,28.0,300,8.32,1,3,3,Average Purchaser,job_e06ac3b9:48:5605
43,46480,2023-09-14,108,13.0,397,8.31,1,3,4,High-Value At-Risk,job_e06ac3b9:43:46480
52,41787,2023-08-29,124,15.0,230,8.27,3,5,4,Need Attention,job_e06ac3b9:52:41787
52,17122,2023-08-29,124,15.0,162,8.27,3,5,4,Need Attention,job_e06ac3b9:52:17122
36,26313,2023-04-27,248,30.0,248,8.27,2,5,4,High-Value At-Risk,job_e06ac3b9:36:26313
2,8479,2023-05-22,223,27.0,154,8.26,5,4,4,Champion / Loyal,job_e06ac3b9:2:8479
60,44201,2023-05-22,223,27.0,323,8.26,4,3,3,Average Purchaser,job_e06ac3b9:60:44201
20,9387,2023-10-26,66,8.0,463,8.25,3,1,1,Average Purchaser,job_e06ac3b9:20:9387
27,3765,2023-07-19,165,20.0,379,8.25,3,5,5,Need Attention,job_e06ac3b9:27:3765
14,10549,2023-08-05,148,18.0,240,8.22,2,4,4,High-Value At-Risk,job_e06ac3b9:14:10549
16,41950,2023-09-11,111,13.5,369,8.22,2,2,3,Average Purchaser,job_e06ac3b9:16:41950
7,17638,2023-10-18,74,9.0,247,8.22,1,4,4,High-Value At-Risk,job_e06ac3b9:7:17638
28,23032,2023-04-04,271,33.0,298,8.21,3,5,4,Need Attention,job_e06ac3b9:28:23032
62,47630,2023-08-30,123,15.0,272,8.2,3,3,3,Need Attention,job_e06ac3b9:62:47630
16,10017,2023-07-20,164,20.0,188,8.2,2,2,3,Average Purchaser,job_e06ac3b9:16:10017
42,18337,2023-07-08,176,21.5,230,8.19,5,4,4,Champion / Loyal,job_e06ac3b9:42:18337
31,16221,2023-10-02,90,11.0,51,8.18,4,4,5,Champion / Loyal,job_e06ac3b9:31:16221
31,11281,2023-10-02,90,11.0,137,8.18,4,4,5,Champion / Loyal,job_e06ac3b9:31:11281
31,33322,2023-10-02,90,11.0,347,8.18,4,4,5,Champion / Loyal,job_e06ac3b9:31:33322
54,5025,2023-07-04,180,22.0,173,8.18,4,5,5,Champion / Loyal,job_e06ac3b9:54:5025
63,47734,2023-07-04,180,22.0,315,8.18,3,5,5,Need Attention,job_e06ac3b9:63:47734
63,48775,2023-07-04,180,22.0,376,8.18,3,5,5,Need Attention,job_e06ac3b9:63:48775
27,16768,2023-07-21,163,20.0,351,8.15,3,5,5,Need Attention,job_e06ac3b9:27:16768
63,30391,2023-08-31,122,15.0,192,8.13,3,5,5,Need Attention,job_e06ac3b9:63:30391
35,46802,2023-08-15,138,17.0,452,8.12,1,3,4,High-Value At-Risk,job_e06ac3b9:35:46802
32,40571,2023-10-11,81,10.0,467,8.1,4,2,4,New / Promising,job_e06ac3b9:32:40571
30,23288,2023-10-11,81,10.0,335,8.1,1,3,1,Average Purchaser,job_e06ac3b9:30:23288
29,28862,2023-07-14,170,21.0,372,8.1,3,4,4,Need Attention,job_e06ac3b9:29:28862
36,42445,2023-06-28,186,23.0,258,8.09,2,5,4,High-Value At-Risk,job_e06ac3b9:36:42445
62,21137,2023-09-17,105,13.0,113,8.08,3,3,3,Need Attention,job_e06ac3b9:62:21137
7,46969,2023-09-09,113,14.0,115,8.07,1,4,4,High-Value At-Risk,job_e06ac3b9:7:46969
21,6348,2023-09-09,113,14.0,57,8.07,3,5,4,Need Attention,job_e06ac3b9:21:6348
7,22742,2023-09-09,113,14.0,457,8.07,1,4,4,High-Value At-Risk,job_e06ac3b9:7:22742
35,34126,2023-07-15,169,21.0,78,8.05,1,3,4,High-Value At-Risk,job_e06ac3b9:35:34126
28,8025,2023-07-03,181,22.5,428,8.04,3,5,4,Need Attention,job_e06ac3b9:28:8025
38,32839,2023-07-03,181,22.5,264,8.04,4,3,4,Average Purchaser,job_e06ac3b9:38:32839
14,46454,2023-04-10,265,33.0,56,8.03,2,4,4,High-Value At-Risk,job_e06ac3b9:14:46454
57,23288,2023-10-12,80,10.0,335,8.0,1,4,3,High-Value At-Risk,job_e06ac3b9:57:23288
11,38456,2023-09-02,120,15.0,235,8.0,4,2,3,New / Promising,job_e06ac3b9:11:38456
63,44491,2023-05-13,232,29.0,304,8.0,3,5,5,Need Attention,job_e06ac3b9:63:44491
21,25513,2023-11-05,56,7.0,261,8.0,3,5,4,Need Attention,job_e06ac3b9:21:25513
35,21137,2023-09-18,104,13.0,113,8.0,1,3,4,High-Value At-Risk,job_e06ac3b9:35:21137
54,25256,2023-09-18,104,13.0,97,8.0,4,5,5,Champion / Loyal,job_e06ac3b9:54:25256
2,33276,2023-06-23,191,24.0,155,7.96,5,4,4,Champion / Loyal,job_e06ac3b9:2:33276
60,45224,2023-05-22,223,28.0,498,7.96,4,3,3,Average Purchaser,job_e06ac3b9:60:45224
60,22963,2023-05-22,223,28.0,167,7.96,4,3,3,Average Purchaser,job_e06ac3b9:60:22963
60,16004,2023-05-22,223,28.0,149,7.96,4,3,3,Average Purchaser,job_e06ac3b9:60:16004
14,12496,2023-07-09,175,22.0,417,7.95,2,4,4,High-Value At-Risk,job_e06ac3b9:14:12496
54,28330,2023-05-23,222,28.0,349,7.93,4,5,5,Champion / Loyal,job_e06ac3b9:54:28330
54,18471,2023-05-23,222,28.0,452,7.93,4,5,5,Champion / Loyal,job_e06ac3b9:54:18471
31,26246,2023-09-27,95,12.0,491,7.92,4,4,5,Champion / Loyal,job_e06ac3b9:31:26246
31,22557,2023-09-27,95,12.0,477,7.92,4,4,5,Champion / Loyal,job_e06ac3b9:31:22557
31,40225,2023-09-27,95,12.0,276,7.92,4,4,5,Champion / Loyal,job_e06ac3b9:31:40225
49,10241,2023-07-18,166,21.0,393,7.9,1,3,2,Average Purchaser,job_e06ac3b9:49:10241
49,24516,2023-07-18,166,21.0,361,7.9,1,3,2,Average Purchaser,job_e06ac3b9:49:24516
63,38650,2023-05-08,237,30.0,198,7.9,3,5,5,Need Attention,job_e06ac3b9:63:38650
49,10336,2023-07-18,166,21.0,390,7.9,1,3,2,Average Purchaser,job_e06ac3b9:49:10336
2,28918,2023-08-03,150,19.0,104,7.89,5,4,4,Champion / Loyal,job_e06ac3b9:2:28918
54,14462,2023-05-24,221,28.0,301,7.89,4,5,5,Champion / Loyal,job_e06ac3b9:54:14462
35,4799,2023-05-24,221,28.0,82,7.89,1,3,4,High-Value At-Risk,job_e06ac3b9:35:4799
35,14462,2023-05-24,221,28.0,301,7.89,1,3,4,High-Value At-Risk,job_e06ac3b9:35:14462
14,17556,2023-06-09,205,26.0,373,7.88,2,4,4,High-Value At-Risk,job_e06ac3b9:14:17556
23,46572,2023-08-27,126,16.0,433,7.88,1,1,2,Low-Value / Lost,job_e06ac3b9:23:46572
42,258,2023-07-19,165,21.0,351,7.86,5,4,4,Champion / Loyal,job_e06ac3b9:42:258
42,49518,2023-07-19,165,21.0,189,7.86,5,4,4,Champion / Loyal,job_e06ac3b9:42:49518
42,11865,2023-07-19,165,21.0,408,7.86,5,4,4,Champion / Loyal,job_e06ac3b9:42:11865
2,20574,2023-05-25,220,28.0,267,7.86,5,4,4,Champion / Loyal,job_e06ac3b9:2:20574
54,10243,2023-01-04,361,46.0,174,7.85,4,5,5,Champion / Loyal,job_e06ac3b9:54:10243
54,31066,2023-01-04,361,46.0,392,7.85,4,5,5,Champion / Loyal,job_e06ac3b9:54:31066
54,41073,2023-01-04,361,46.0,204,7.85,4,5,5,Champion / Loyal,job_e06ac3b9:54:41073
2,22829,2023-06-02,212,27.0,269,7.85,5,4,4,Champion / Loyal,job_e06ac3b9:2:22829
52,14444,2023-08-16,137,17.5,113,7.83,3,5,4,Need Attention,job_e06ac3b9:52:14444
14,32115,2023-05-10,235,30.0,228,7.83,2,4,4,High-Value At-Risk,job_e06ac3b9:14:32115
4,22199,2023-11-14,47,6.0,404,7.83,4,2,1,New / Promising,job_e06ac3b9:4:22199
21,47766,2023-09-01,121,15.5,124,7.81,3,5,4,Need Attention,job_e06ac3b9:21:47766
54,8670,2023-05-03,242,31.0,242,7.81,4,5,5,Champion / Loyal,job_e06ac3b9:54:8670
46,19886,2023-05-27,218,28.0,493,7.79,1,4,4,High-Value At-Risk,job_e06ac3b9:46:19886
21,13588,2023-05-27,218,28.0,59,7.79,3,5,4,Need Attention,job_e06ac3b9:21:13588
37,651,2023-02-07,327,42.0,450,7.79,4,4,4,Champion / Loyal,job_e06ac3b9:37:651
54,17461,2023-08-05,148,19.0,418,7.79,4,5,5,Champion / Loyal,job_e06ac3b9:54:17461
36,21521,2023-05-31,214,27.5,230,7.78,2,5,4,High-Value At-Risk,job_e06ac3b9:36:21521
32,17149,2023-09-21,101,13.0,117,7.77,4,2,4,New / Promising,job_e06ac3b9:32:17149
38,40203,2023-06-20,194,25.0,360,7.76,4,3,4,Average Purchaser,job_e06ac3b9:38:40203
14,10568,2023-06-09,205,26.5,354,7.74,2,4,4,High-Value At-Risk,job_e06ac3b9:14:10568
14,32476,2023-06-09,205,26.5,237,7.74,2,4,4,High-Value At-Risk,job_e06ac3b9:14:32476
41,11777,2023-09-14,108,14.0,181,7.71,1,2,3,Average Purchaser,job_e06ac3b9:41:11777
41,41805,2023-09-14,108,14.0,175,7.71,1,2,3,Average Purchaser,job_e06ac3b9:41:41805
24,42447,2023-09-14,108,14.0,257,7.71,2,4,2,High-Value At-Risk,job_e06ac3b9:24:42447
43,8590,2023-09-14,108,14.0,225,7.71,1,3,4,High-Value At-Risk,job_e06ac3b9:43:8590
32,32433,2023-08-22,131,17.0,294,7.71,4,2,4,New / Promising,job_e06ac3b9:32:32433
52,20004,2023-10-15,77,10.0,499,7.7,3,5,4,Need Attention,job_e06ac3b9:52:20004
44,44560,2023-10-15,77,10.0,220,7.7,2,1,2,Low-Value / Lost,job_e06ac3b9:44:44560
28,5479,2023-10-15,77,10.0,104,7.7,3,5,4,Need Attention,job_e06ac3b9:28:5479
2,5212,2023-08-03,150,19.5,97,7.69,5,4,4,Champion / Loyal,job_e06ac3b9:2:5212
35,35547,2023-07-15,169,22.0,461,7.68,1,3,4,High-Value At-Risk,job_e06ac3b9:35:35547
35,39993,2023-07-15,169,22.0,398,7.68,1,3,4,High-Value At-Risk,job_e06ac3b9:35:39993
17,16188,2023-07-23,161,21.0,200,7.67,1,5,5,High-Value At-Risk,job_e06ac3b9:17:16188
38,13712,2023-07-31,153,20.0,256,7.65,4,3,4,Average Purchaser,job_e06ac3b9:38:13712
38,45437,2023-07-31,153,20.0,277,7.65,4,3,4,Average Purchaser,job_e06ac3b9:38:45437
44,47962,2023-09-15,107,14.0,129,7.64,2,1,2,Low-Value / Lost,job_e06ac3b9:44:47962
54,41055,2022-12-10,386,50.5,53,7.64,4,5,5,Champion / Loyal,job_e06ac3b9:54:41055
59,32139,2023-07-01,183,24.0,439,7.62,1,3,3,Average Purchaser,job_e06ac3b9:59:32139
59,40604,2023-06-01,213,28.0,188,7.61,1,3,3,Average Purchaser,job_e06ac3b9:59:40604
31,47141,2023-09-27,95,12.5,336,7.6,4,4,5,Champion / Loyal,job_e06ac3b9:31:47141
31,33483,2023-08-24,129,17.0,177,7.59,4,4,5,Champion / Loyal,job_e06ac3b9:31:33483
64,40545,2023-08-24,129,17.0,379,7.59,5,3,4,Average Purchaser,job_e06ac3b9:64:40545
31,49617,2023-08-24,129,17.0,335,7.59,4,4,5,Champion / Loyal,job_e06ac3b9:31:49617
3,7503,2023-08-09,144,19.0,305,7.58,3,3,3,Need Attention,job_e06ac3b9:3:7503
2,21227,2023-09-16,106,14.0,307,7.57,5,4,4,Champion / Loyal,job_e06ac3b9:2:21227
14,45066,2023-04-10,265,35.0,399,7.57,2,4,4,High-Value At-Risk,job_e06ac3b9:14:45066
43,25273,2023-08-17,136,18.0,185,7.56,1,3,4,High-Value At-Risk,job_e06ac3b9:43:25273
2,14553,2023-06-10,204,27.0,416,7.56,5,4,4,Champion / Loyal,job_e06ac3b9:2:14553
21,27044,2023-06-25,189,25.0,491,7.56,3,5,4,Need Attention,job_e06ac3b9:21:27044
50,21174,2023-05-26,219,29.0,146,7.55,5,5,5,Champion / Loyal,job_e06ac3b9:50:21174
59,34243,2023-07-18,166,22.0,219,7.55,1,3,3,Average Purchaser,job_e06ac3b9:59:34243
58,25952,2023-08-02,151,20.0,166,7.55,4,4,3,Average Purchaser,job_e06ac3b9:58:25952
58,10350,2023-10-09,83,11.0,268,7.55,4,4,3,Average Purchaser,job_e06ac3b9:58:10350
37,36149,2023-03-27,279,37.0,129,7.54,4,4,4,Champion / Loyal,job_e06ac3b9:37:36149
7,33740,2023-09-09,113,15.0,69,7.53,1,4,4,High-Value At-Risk,job_e06ac3b9:7:33740
36,36824,2023-04-27,248,33.0,469,7.52,2,5,4,High-Value At-Risk,job_e06ac3b9:36:36824
36,41481,2023-04-27,248,33.0,285,7.52,2,5,4,High-Value At-Risk,job_e06ac3b9:36:41481
36,7367,2023-04-27,248,33.0,209,7.52,2,5,4,High-Value At-Risk,job_e06ac3b9:36:7367
11,19543,2023-09-02,120,16.0,202,7.5,4,2,3,New / Promising,job_e06ac3b9:11:19543
54,40476,2023-10-02,90,12.0,309,7.5,4,5,5,Champion / Loyal,job_e06ac3b9:54:40476
42,43693,2023-07-19,165,22.0,317,7.5,5,4,4,Champion / Loyal,job_e06ac3b9:42:43693
11,43352,2023-11-01,60,8.0,462,7.5,4,2,3,New / Promising,job_e06ac3b9:11:43352
54,21938,2023-07-19,165,22.0,471,7.5,4,5,5,Champion / Loyal,job_e06ac3b9:54:21938
32,27531,2023-09-21,101,13.5,293,7.48,4,2,4,New / Promising,job_e06ac3b9:32:27531
36,12419,2023-07-01,183,24.5,304,7.47,2,5,4,High-Value At-Risk,job_e06ac3b9:36:12419
59,20920,2023-07-01,183,24.5,265,7.47,1,3,3,Average Purchaser,job_e06ac3b9:59:20920
36,39812,2023-07-01,183,24.5,410,7.47,2,5,4,High-Value At-Risk,job_e06ac3b9:36:39812
38,23734,2023-10-10,82,11.0,430,7.45,4,3,4,Average Purchaser,job_e06ac3b9:38:23734
17,25464,2023-05-03,242,32.5,154,7.45,1,5,5,High-Value At-Risk,job_e06ac3b9:17:25464
28,42265,2023-08-08,145,19.5,161,7.44,3,5,4,Need Attention,job_e06ac3b9:28:42265
35,42585,2023-09-18,104,14.0,369,7.43,1,3,4,High-Value At-Risk,job_e06ac3b9:35:42585
41,24852,2023-08-23,130,17.5,437,7.43,1,2,3,Average Purchaser,job_e06ac3b9:41:24852
55,23817,2023-07-28,156,21.0,156,7.43,3,2,3,Need Attention,job_e06ac3b9:55:23817
38,4210,2023-11-09,52,7.0,443,7.43,4,3,4,Average Purchaser,job_e06ac3b9:38:4210
40,24852,2023-08-23,130,17.5,437,7.43,2,3,3,Average Purchaser,job_e06ac3b9:40:24852
37,12395,2023-07-28,156,21.0,397,7.43,4,4,4,Champion / Loyal,job_e06ac3b9:37:12395
63,25598,2023-07-28,156,21.0,182,7.43,3,5,5,Need Attention,job_e06ac3b9:63:25598
2,22124,2023-10-14,78,10.5,120,7.43,5,4,4,Champion / Loyal,job_e06ac3b9:2:22124
55,47766,2023-09-07,115,15.5,124,7.42,3,2,3,Need Attention,job_e06ac3b9:55:47766
54,21009,2023-06-14,200,27.0,83,7.41,4,5,5,Champion / Loyal,job_e06ac3b9:54:21009
54,18382,2023-06-14,200,27.0,497,7.41,4,5,5,Champion / Loyal,job_e06ac3b9:54:18382
54,10017,2023-08-05,148,20.0,188,7.4,4,5,5,Champion / Loyal,job_e06ac3b9:54:10017
16,12069,2023-08-09,144,19.5,344,7.38,2,2,3,Average Purchaser,job_e06ac3b9:16:12069
26,1063,2023-07-29,155,21.0,122,7.38,5,3,2,Average Purchaser,job_e06ac3b9:26:1063
16,37687,2023-08-09,144,19.5,86,7.38,2,2,3,Average Purchaser,job_e06ac3b9:16:37687
16,27336,2023-08-09,144,19.5,213,7.38,2,2,3,Average Purchaser,job_e06ac3b9:16:27336
21,35221,2023-03-26,280,38.0,495,7.37,3,5,4,Need Attention,job_e06ac3b9:21:35221
54,34356,2023-05-24,221,30.0,214,7.37,4,5,5,Champion / Loyal,job_e06ac3b9:54:34356
57,40411,2023-09-19,103,14.0,310,7.36,1,4,3,High-Value At-Risk,job_e06ac3b9:57:40411
59,10082,2023-08-21,132,18.0,103,7.33,1,3,3,Average Purchaser,job_e06ac3b9:59:10082
7,43967,2023-08-21,132,18.0,375,7.33,1,4,4,High-Value At-Risk,job_e06ac3b9:7:43967
54,20840,2023-07-30,154,21.0,199,7.33,4,5,5,Champion / Loyal,job_e06ac3b9:54:20840
29,22259,2023-09-12,110,15.0,60,7.33,3,4,4,Need Attention,job_e06ac3b9:29:22259
14,7239,2023-06-09,205,28.0,347,7.32,2,4,4,High-Value At-Risk,job_e06ac3b9:14:7239
12,17159,2023-07-23,161,22.0,270,7.32,3,2,3,Need Attention,job_e06ac3b9:12:17159
14,48101,2023-06-09,205,28.0,150,7.32,2,4,4,High-Value At-Risk,job_e06ac3b9:14:48101
14,9477,2023-06-09,205,28.0,370,7.32,2,4,4,High-Value At-Risk,job_e06ac3b9:14:9477
14,19750,2023-06-09,205,28.0,372,7.32,2,4,4,High-Value At-Risk,job_e06ac3b9:14:19750
31,1940,2023-09-27,95,13.0,293,7.31,4,4,5,Champion / Loyal,job_e06ac3b9:31:1940
27,11193,2023-06-17,197,27.0,481,7.3,3,5,5,Need Attention,job_e06ac3b9:27:11193
59,19611,2023-08-07,146,20.0,61,7.3,1,3,3,Average Purchaser,job_e06ac3b9:59:19611
59,19240,2023-08-07,146,20.0,301,7.3,1,3,3,Average Purchaser,job_e06ac3b9:59:19240
2,5907,2023-06-10,204,28.0,404,7.29,5,4,4,Champion / Loyal,job_e06ac3b9:2:5907
63,49175,2023-06-10,204,28.0,419,7.29,3,5,5,Need Attention,job_e06ac3b9:63:49175
2,48210,2023-06-10,204,28.0,156,7.29,5,4,4,Champion / Loyal,job_e06ac3b9:2:48210
38,34635,2023-07-31,153,21.0,337,7.29,4,3,4,Average Purchaser,job_e06ac3b9:38:34635
52,29794,2023-08-29,124,17.0,462,7.29,3,5,4,Need Attention,job_e06ac3b9:52:29794
54,25890,2023-09-20,102,14.0,288,7.29,4,5,5,Champion / Loyal,job_e06ac3b9:54:25890
46,45961,2023-06-10,204,28.0,191,7.29,1,4,4,High-Value At-Risk,job_e06ac3b9:46:45961
38,43304,2023-07-31,153,21.0,244,7.29,4,3,4,Average Purchaser,job_e06ac3b9:38:43304
27,19057,2023-09-13,109,15.0,293,7.27,3,5,5,Need Attention,job_e06ac3b9:27:19057
63,3869,2023-02-14,320,44.0,460,7.27,3,5,5,Need Attention,job_e06ac3b9:63:3869
46,24525,2023-05-27,218,30.0,490,7.27,1,4,4,High-Value At-Risk,job_e06ac3b9:46:24525
49,7646,2023-06-18,196,27.0,197,7.26,1,3,2,Average Purchaser,job_e06ac3b9:49:7646
35,16797,2023-08-15,138,19.0,432,7.26,1,3,4,High-Value At-Risk,job_e06ac3b9:35:16797
35,20734,2023-08-15,138,19.0,318,7.26,1,3,4,High-Value At-Risk,job_e06ac3b9:35:20734
49,24231,2023-10-05,87,12.0,468,7.25,1,3,2,Average Purchaser,job_e06ac3b9:49:24231
49,1752,2023-10-05,87,12.0,261,7.25,1,3,2,Average Purchaser,job_e06ac3b9:49:1752
54,45801,2023-06-11,203,28.0,78,7.25,4,5,5,Champion / Loyal,job_e06ac3b9:54:45801
19,41319,2023-10-05,87,12.0,62,7.25,5,3,4,Average Purchaser,job_e06ac3b9:19:41319
7,6361,2023-06-26,188,26.0,399,7.23,1,4,4,High-Value At-Risk,job_e06ac3b9:7:6361
46,39922,2023-08-12,141,19.5,127,7.23,1,4,4,High-Value At-Risk,job_e06ac3b9:46:39922
57,34969,2023-07-25,159,22.0,445,7.23,1,4,3,High-Value At-Risk,job_e06ac3b9:57:34969
41,6187,2023-08-23,130,18.0,324,7.22,1,2,3,Average Purchaser,job_e06ac3b9:41:6187
50,24487,2023-09-14,108,15.0,427,7.2,5,5,5,Champion / Loyal,job_e06ac3b9:50:24487
43,196,2023-09-14,108,15.0,264,7.2,1,3,4,High-Value At-Risk,job_e06ac3b9:43:196
64,37029,2023-10-13,79,11.0,98,7.18,5,3,4,Average Purchaser,job_e06ac3b9:64:37029
36,23801,2023-02-18,316,44.0,389,7.18,2,5,4,High-Value At-Risk,job_e06ac3b9:36:23801
52,45920,2023-08-24,129,18.0,419,7.17,3,5,4,Need Attention,job_e06ac3b9:52:45920
22,4421,2023-07-23,161,22.5,455,7.16,1,4,3,High-Value At-Risk,job_e06ac3b9:22:4421
43,19348,2023-09-29,93,13.0,289,7.15,1,3,4,High-Value At-Risk,job_e06ac3b9:43:19348
2,17758,2023-08-03,150,21.0,355,7.14,5,4,4,Champion / Loyal,job_e06ac3b9:2:17758
2,34688,2023-08-03,150,21.0,93,7.14,5,4,4,Champion / Loyal,job_e06ac3b9:2:34688
2,46886,2023-08-03,150,21.0,413,7.14,5,4,4,Champion / Loyal,job_e06ac3b9:2:46886
59,47719,2023-08-21,132,18.5,203,7.14,1,3,3,Average Purchaser,job_e06ac3b9:59:47719
40,9290,2023-08-03,150,21.0,62,7.14,2,3,3,Average Purchaser,job_e06ac3b9:40:9290
7,22963,2023-06-14,200,28.0,167,7.14,1,4,4,High-Value At-Risk,job_e06ac3b9:7:22963
7,29871,2023-06-14,200,28.0,246,7.14,1,4,4,High-Value At-Risk,job_e06ac3b9:7:29871
40,26706,2023-08-03,150,21.0,260,7.14,2,3,3,Average Purchaser,job_e06ac3b9:40:26706
54,7632,2023-02-20,314,44.0,362,7.14,4,5,5,Champion / Loyal,job_e06ac3b9:54:7632
7,14267,2023-06-14,200,28.0,198,7.14,1,4,4,High-Value At-Risk,job_e06ac3b9:7:14267
2,40198,2023-08-03,150,21.0,293,7.14,5,4,4,Champion / Loyal,job_e06ac3b9:2:40198
54,7021,2023-05-24,221,31.0,184,7.13,4,5,5,Champion / Loyal,job_e06ac3b9:54:7021
35,5212,2023-08-14,139,19.5,97,7.13,1,3,4,High-Value At-Risk,job_e06ac3b9:35:5212
17,16486,2023-09-15,107,15.0,323,7.13,1,5,5,High-Value At-Risk,job_e06ac3b9:17:16486
35,4487,2023-05-24,221,31.0,446,7.13,1,3,4,High-Value At-Risk,job_e06ac3b9:35:4487
35,11140,2023-08-14,139,19.5,179,7.13,1,3,4,High-Value At-Risk,job_e06ac3b9:35:11140
17,1073,2023-06-15,199,28.0,71,7.11,1,5,5,High-Value At-Risk,job_e06ac3b9:17:1073
39,6567,2023-10-21,71,10.0,358,7.1,5,2,4,New / Promising,job_e06ac3b9:39:6567
39,32653,2023-10-21,71,10.0,269,7.1,5,2,4,New / Promising,job_e06ac3b9:39:32653
39,49191,2023-10-21,71,10.0,181,7.1,5,2,4,New / Promising,job_e06ac3b9:39:49191
40,13870,2023-08-11,142,20.0,384,7.1,2,3,3,Average Purchaser,job_e06ac3b9:40:13870
39,12857,2023-10-21,71,10.0,354,7.1,5,2,4,New / Promising,job_e06ac3b9:39:12857
27,9405,2023-08-11,142,20.0,464,7.1,3,5,5,Need Attention,job_e06ac3b9:27:9405
56,46654,2023-10-07,85,12.0,245,7.08,2,3,4,High-Value At-Risk,job_e06ac3b9:56:46654
35,37766,2023-08-15,138,19.5,84,7.08,1,3,4,High-Value At-Risk,job_e06ac3b9:35:37766
50,2132,2023-06-30,184,26.0,300,7.08,5,5,5,Champion / Loyal,job_e06ac3b9:50:2132
48,25879,2023-09-30,92,13.0,162,7.08,1,3,3,Average Purchaser,job_e06ac3b9:48:25879
35,6258,2023-06-23,191,27.0,415,7.07,1,3,4,High-Value At-Risk,job_e06ac3b9:35:6258
14,1261,2023-06-09,205,29.0,381,7.07,2,4,4,High-Value At-Risk,job_e06ac3b9:14:1261
48,44636,2023-09-16,106,15.0,177,7.07,1,3,3,Average Purchaser,job_e06ac3b9:48:44636
35,30727,2023-06-23,191,27.0,482,7.07,1,3,4,High-Value At-Risk,job_e06ac3b9:35:30727
58,23005,2023-09-23,99,14.0,265,7.07,4,4,3,Average Purchaser,job_e06ac3b9:58:23005
28,8697,2023-09-23,99,14.0,474,7.07,3,5,4,Need Attention,job_e06ac3b9:28:8697
17,47940,2023-08-05,148,21.0,194,7.05,1,5,5,High-Value At-Risk,job_e06ac3b9:17:47940
46,16768,2023-08-12,141,20.0,351,7.05,1,4,4,High-Value At-Risk,job_e06ac3b9:46:16768
60,32642,2023-06-17,197,28.0,317,7.04,4,3,3,Average Purchaser,job_e06ac3b9:60:32642
27,42356,2023-07-08,176,25.0,52,7.04,3,5,5,Need Attention,job_e06ac3b9:27:42356
33,18894,2023-09-20,102,14.5,114,7.03,1,1,2,Low-Value / Lost,job_e06ac3b9:33:18894
36,39361,2023-05-13,232,33.0,443,7.03,2,5,4,High-Value At-Risk,job_e06ac3b9:36:39361
46,8670,2023-05-27,218,31.0,242,7.03,1,4,4,High-Value At-Risk,job_e06ac3b9:46:8670
46,22395,2023-05-27,218,31.0,422,7.03,1,4,4,High-Value At-Risk,job_e06ac3b9:46:22395
54,37987,2022-12-10,386,55.0,348,7.02,4,5,5,Champion / Loyal,job_e06ac3b9:54:37987
27,40709,2023-05-24,221,31.5,286,7.02,3,5,5,Need Attention,job_e06ac3b9:27:40709
62,48017,2023-06-28,186,26.5,404,7.02,3,3,3,Need Attention,job_e06ac3b9:62:48017
56,47998,2023-11-05,56,8.0,62,7.0,2,3,4,High-Value At-Risk,job_e06ac3b9:56:47998
1,49235,2023-10-08,84,12.0,416,7.0,2,3,2,Average Purchaser,job_e06ac3b9:1:49235
49,33735,2023-06-18,196,28.0,262,7.0,1,3,2,Average Purchaser,job_e06ac3b9:49:33735
49,33184,2023-08-06,147,21.0,333,7.0,1,3,2,Average Purchaser,job_e06ac3b9:49:33184
39,30962,2023-11-12,49,7.0,172,7.0,5,2,4,New / Promising,job_e06ac3b9:39:30962
49,17487,2023-08-06,147,21.0,141,7.0,1,3,2,Average Purchaser,job_e06ac3b9:49:17487
44,26172,2023-10-15,77,11.0,153,7.0,2,1,2,Low-Value / Lost,job_e06ac3b9:44:26172
